Azimuth,Slope,Metric
127.89473684210526,68.94736842105263,6767.648848651025
127.89473684210526,73.15789473684211,6538.509671409495
127.89473684210526,77.36842105263158,6288.286222165298
127.89473684210526,81.57894736842105,6017.589028478047
127.89473684210526,85.78947368421052,5741.760836132207
127.89473684210526,90.0,5457.5454982138335
137.36842105263156,10.0,7937.188897284277
137.36842105263156,14.210526315789473,8047.954664374361
137.36842105263156,18.421052631578945,8128.4824680765605
137.36842105263156,22.63157894736842,8180.7911453066245
137.36842105263156,26.842105263157894,8208.525049292959
137.36842105263156,31.052631578947366,8204.18388758909
137.36842105263156,35.26315789473684,8169.329495974702
137.36842105263156,39.473684210526315,8111.872998245506
137.36842105263156,43.68421052631579,8031.492072310503
137.36842105263156,47.89473684210526,7918.347342937986
137.36842105263156,52.10526315789473,7773.103956596421
137.36842105263156,56.315789473684205,7602.343595301653
137.36842105263156,60.526315789473685,7423.124522626471
137.36842105263156,64.73684210526315,7218.5761606711685
137.36842105263156,68.94736842105263,6986.249819574384
137.36842105263156,73.15789473684211,6731.178535130001
137.36842105263156,77.36842105263158,6465.084916494124
137.36842105263156,81.57894736842105,6183.348693113951
137.36842105263156,85.78947368421052,5885.101826205762
137.36842105263156,90.0,5581.483227876581
146.8421052631579,10.0,7999.03659364417
146.8421052631579,14.210526315789473,8134.007555267886
146.8421052631579,18.421052631578945,8236.727903750201
146.8421052631579,22.63157894736842,8308.281179298603
146.8421052631579,26.842105263157894,8351.455282765432
146.8421052631579,31.052631578947366,8365.243300113454
146.8421052631579,35.26315789473684,8345.02545282877
146.8421052631579,39.473684210526315,8291.560730781623
146.8421052631579,43.68421052631579,8208.99013068181
146.8421052631579,47.89473684210526,8106.787261130325
146.8421052631579,52.10526315789473,7973.823612292911
146.8421052631579,56.315789473684205,7808.675433386401
146.8421052631579,60.526315789473685,7611.831072695121
146.8421052631579,64.73684210526315,7392.107003241831
146.8421052631579,68.94736842105263,7153.91912314429
146.8421052631579,73.15789473684211,6893.40531694581
146.8421052631579,77.36842105263158,6608.098352429304
146.8421052631579,81.57894736842105,6308.864026567403
146.8421052631579,85.78947368421052,5994.802220319858
146.8421052631579,90.0,5663.951873525149
156.31578947368422,10.0,8047.519343595905
156.31578947368422,14.210526315789473,8200.396648587288
156.31578947368422,18.421052631578945,8320.666901000453
156.31578947368422,22.63157894736842,8407.215569640208
156.31578947368422,26.842105263157894,8461.17825497608
156.31578947368422,31.052631578947366,8484.839125456325
156.31578947368422,35.26315789473684,8478.447468316353
156.31578947368422,39.473684210526315,8437.021198359967
156.31578947368422,43.68421052631579,8360.823306139655
156.31578947368422,47.89473684210526,8250.23687135489
156.31578947368422,52.10526315789473,8109.324545591211
156.31578947368422,56.315789473684205,7946.701113771133
156.31578947368422,60.526315789473685,7755.390077964728
156.31578947368422,64.73684210526315,7532.707740725491
156.31578947368422,68.94736842105263,7279.453008991212
156.31578947368422,73.15789473684211,7004.7405484313485
156.31578947368422,77.36842105263158,6709.614219402939
156.31578947368422,81.57894736842105,6392.042229836481
156.31578947368422,85.78947368421052,6055.781903870948
156.31578947368422,90.0,5708.666309045812
165.78947368421052,10.0,8081.558907009781
165.78947368421052,14.210526315789473,8245.741670515266
165.78947368421052,18.421052631578945,8378.233566366891
165.78947368421052,22.63157894736842,8476.153694827259
165.78947368421052,26.842105263157894,8539.235505881019
165.78947368421052,31.052631578947366,8567.37098376455
165.78947368421052,35.26315789473684,8562.54836892097
165.78947368421052,39.473684210526315,8528.26442350429
165.78947368421052,43.68421052631579,8461.45340242574
165.78947368421052,47.89473684210526,8359.72702464493
165.78947368421052,52.10526315789473,8223.557361026396
165.78947368421052,56.315789473684205,8053.537281564768
165.78947368421052,60.526315789473685,7851.100762241331
165.78947368421052,64.73684210526315,7622.457878826966
165.78947368421052,68.94736842105263,7366.8029104181305
165.78947368421052,73.15789473684211,7083.352919390103
165.78947368421052,77.36842105263158,6772.551724809162
165.78947368421052,81.57894736842105,6440.642454330409
165.78947368421052,85.78947368421052,6091.344765126839
165.78947368421052,90.0,5723.757093691996
175.26315789473682,10.0,8100.256673751043
175.26315789473682,14.210526315789473,8271.331343336966
175.26315789473682,18.421052631578945,8409.570035712313
175.26315789473682,22.63157894736842,8515.770009935864
175.26315789473682,26.842105263157894,8586.69714163901
175.26315789473682,31.052631578947366,8621.964116914145
175.26315789473682,35.26315789473684,8621.47561981813
175.26315789473682,39.473684210526315,8585.274781640272
175.26315789473682,43.68421052631579,8513.552195498969
175.26315789473682,47.89473684210526,8407.904565695468
175.26315789473682,52.10526315789473,8271.096806347226
175.26315789473682,56.315789473684205,8102.85501358735
175.26315789473682,60.526315789473685,7903.716965667363
175.26315789473682,64.73684210526315,7673.5010990676665
175.26315789473682,68.94736842105263,7412.349461961077
175.26315789473682,73.15789473684211,7121.720183015158
175.26315789473682,77.36842105263158,6807.306863084698
175.26315789473682,81.57894736842105,6468.19475526276
175.26315789473682,85.78947368421052,6106.668120516626
175.26315789473682,90.0,5728.29029530748
184.73684210526315,10.0,8102.951621226588
184.73684210526315,14.210526315789473,8276.105137739532
184.73684210526315,18.421052631578945,8416.041797020145
184.73684210526315,22.63157894736842,8521.170264454944
184.73684210526315,26.842105263157894,8591.527659398507
184.73684210526315,31.052631578947366,8627.426749797929
184.73684210526315,35.26315789473684,8627.632686925303
184.73684210526315,39.473684210526315,8592.580262276297
184.73684210526315,43.68421052631579,8524.763274852787
184.73684210526315,47.89473684210526,8424.594343382143
184.73684210526315,52.10526315789473,8289.916194448007
184.73684210526315,56.315789473684205,8121.004681988113
184.73684210526315,60.526315789473685,7918.582725923463
184.73684210526315,64.73684210526315,7684.036807762662
184.73684210526315,68.94736842105263,7420.818706085626
184.73684210526315,73.15789473684211,7132.667439480898
184.73684210526315,77.36842105263158,6818.897556553675
184.73684210526315,81.57894736842105,6479.138757591251
184.73684210526315,85.78947368421052,6114.951437071186
184.73684210526315,90.0,5735.6977003890015
194.21052631578948,10.0,8089.4156986621365
194.21052631578948,14.210526315789473,8258.576683125173
194.21052631578948,18.421052631578945,8393.492309101559
194.21052631578948,22.63157894736842,8493.573011756524
194.21052631578948,26.842105263157894,8559.012348258933
194.21052631578948,31.052631578947366,8591.71161503327
194.21052631578948,35.26315789473684,8592.955975675706
194.21052631578948,39.473684210526315,8559.590521426146
194.21052631578948,43.68421052631579,8491.100707839165
194.21052631578948,47.89473684210526,8387.827044588601
194.21052631578948,52.10526315789473,8250.257258576145
194.21052631578948,56.315789473684205,8080.100346572088
194.21052631578948,60.526315789473685,7882.8734524492975
194.21052631578948,64.73684210526315,7656.090901784604
194.21052631578948,68.94736842105263,7399.742868159766
194.21052631578948,73.15789473684211,7113.762906776186
194.21052631578948,77.36842105263158,6801.649018863244
194.21052631578948,81.57894736842105,6469.373205197571
194.21052631578948,85.78947368421052,6114.488765640201
194.21052631578948,90.0,5741.356851606988
203.68421052631578,10.0,8060.543573142307
203.68421052631578,14.210526315789473,8218.140170984585
203.68421052631578,18.421052631578945,8342.099097774366
203.68421052631578,22.63157894736842,8433.340194027718
203.68421052631578,26.842105263157894,8494.017583617675
203.68421052631578,31.052631578947366,8523.150618618763
203.68421052631578,35.26315789473684,8516.937328446109
203.68421052631578,39.473684210526315,8475.511740580254
203.68421052631578,43.68421052631579,8399.139115875207
203.68421052631578,47.89473684210526,8292.965286550256
203.68421052631578,52.10526315789473,8162.035380058879
203.68421052631578,56.315789473684205,7999.029276192759
203.68421052631578,60.526315789473685,7803.533251280738
203.68421052631578,64.73684210526315,7576.2614641353
203.68421052631578,68.94736842105263,7323.909787559387
203.68421052631578,73.15789473684211,7048.849314150239
203.68421052631578,77.36842105263158,6748.940544104234
203.68421052631578,81.57894736842105,6424.813737571133
203.68421052631578,85.78947368421052,6085.148693178462
203.68421052631578,90.0,5729.132108168199
213.15789473684208,10.0,8016.0500410955065
213.15789473684208,14.210526315789473,8155.899819423071
213.15789473684208,18.421052631578945,8264.081402474387
213.15789473684208,22.63157894736842,8343.051068158647
213.15789473684208,26.842105263157894,8392.386450439766
213.15789473684208,31.052631578947366,8407.314800401087
213.15789473684208,35.26315789473684,8388.013429261966
213.15789473684208,39.473684210526315,8338.529495383471
213.15789473684208,43.68421052631579,8267.570098826493
213.15789473684208,47.89473684210526,8164.974861259508
213.15789473684208,52.10526315789473,8028.856916406596
213.15789473684208,56.315789473684205,7859.852908941608
213.15789473684208,60.526315789473685,7664.96032744991
213.15789473684208,64.73684210526315,7448.8855979090595
213.15789473684208,68.94736842105263,7207.953010087859
213.15789473684208,73.15789473684211,6939.417128516989
213.15789473684208,77.36842105263158,6650.168875340168
213.15789473684208,81.57894736842105,6344.511121785859
213.15789473684208,85.78947368421052,6019.929566847766
213.15789473684208,90.0,5681.488807001131
222.6315789473684,10.0,7957.115522595545
222.6315789473684,14.210526315789473,8074.07296232791
222.6315789473684,18.421052631578945,8162.211581761758
222.6315789473684,22.63157894736842,8224.007555150192
222.6315789473684,26.842105263157894,8254.099975241497
222.6315789473684,31.052631578947366,8252.58920607479
222.6315789473684,35.26315789473684,8226.469316526758
222.6315789473684,39.473684210526315,8176.458388646637
222.6315789473684,43.68421052631579,8093.310237412801
222.6315789473684,47.89473684210526,7977.49661829048
222.6315789473684,52.10526315789473,7833.181531789224
222.6315789473684,56.315789473684205,7674.836761221739
222.6315789473684,60.526315789473685,7490.490843031768
222.6315789473684,64.73684210526315,7277.385729604192
222.6315789473684,68.94736842105263,7037.462750507741
222.6315789473684,73.15789473684211,6782.947887950216
222.6315789473684,77.36842105263158,6510.894314497784
222.6315789473684,81.57894736842105,6218.78403436768
222.6315789473684,85.78947368421052,5913.582470243376
222.6315789473684,90.0,5598.872061137378
232.10526315789474,10.0,7885.47184934205
232.10526315789474,14.210526315789473,7974.702638587656
232.10526315789474,18.421052631578945,8038.282178555576
232.10526315789474,22.63157894736842,8076.755417654591
232.10526315789474,26.842105263157894,8085.769682654541
232.10526315789474,31.052631578947366,8070.5832976790625
232.10526315789474,35.26315789473684,8034.563778330343
232.10526315789474,39.473684210526315,7967.9169080932925
232.10526315789474,43.68421052631579,7870.344259980139
232.10526315789474,47.89473684210526,7751.313298752178
232.10526315789474,52.10526315789473,7621.121524076653
232.10526315789474,56.315789473684205,7460.613701305323
232.10526315789474,60.526315789473685,7270.142927531372
232.10526315789474,64.73684210526315,7056.669484159803
232.10526315789474,68.94736842105263,6835.901721438706
232.10526315789474,73.15789473684211,6594.617689399587
232.10526315789474,77.36842105263158,6330.26644656872
232.10526315789474,81.57894736842105,6055.345310457611
232.10526315789474,85.78947368421052,5771.230627949953
232.10526315789474,90.0,5474.996969817409
241.57894736842104,10.0,7802.826222039164
241.57894736842104,14.210526315789473,7860.030226685045
241.57894736842104,18.421052631578945,7895.76624871771
241.57894736842104,22.63157894736842,7909.010286609177
241.57894736842104,26.842105263157894,7896.255962641742
241.57894736842104,31.052631578947366,7863.79479031157
241.57894736842104,35.26315789473684,7807.648687922888
241.57894736842104,39.473684210526315,7723.146342292228
241.57894736842104,43.68421052631579,7621.984259176684
241.57894736842104,47.89473684210526,7504.816414617724
241.57894736842104,52.10526315789473,7360.367255303242
241.57894736842104,56.315789473684205,7189.277046386229
241.57894736842104,60.526315789473685,7005.062639953718
241.57894736842104,64.73684210526315,6812.754790688958
241.57894736842104,68.94736842105263,6598.496610749496
241.57894736842104,73.15789473684211,6359.220966310427
241.57894736842104,77.36842105263158,6111.482484907484
241.57894736842104,81.57894736842105,5859.85945317661
241.57894736842104,85.78947368421052,5591.688739973291
241.57894736842104,90.0,5313.197592449376
251.05263157894734,10.0,7711.137775904136
251.05263157894734,14.210526315789473,7733.999598449027
251.05263157894734,18.421052631578945,7739.591557644805
251.05263157894734,22.63157894736842,7723.018378076324
251.05263157894734,26.842105263157894,7684.105148606349
251.05263157894734,31.052631578947366,7628.5218156423325
251.05263157894734,35.26315789473684,7549.975476113204
251.05263157894734,39.473684210526315,7453.9348198584985
251.05263157894734,43.68421052631579,7345.841874648162
251.05263157894734,47.89473684210526,7215.0136241356695
251.05263157894734,52.10526315789473,7059.554362542204
251.05263157894734,56.315789473684205,6897.778522232044
251.05263157894734,60.526315789473685,6724.90423720916
251.05263157894734,64.73684210526315,6525.870718362825
251.05263157894734,68.94736842105263,6305.766895488533
251.05263157894734,73.15789473684211,6088.401203796717
251.05263157894734,77.36842105263158,5863.742736481858
251.05263157894734,81.57894736842105,5622.695834125075
251.05263157894734,85.78947368421052,5367.275778624925
251.05263157894734,90.0,5115.550613736797
260.52631578947364,10.0,7613.09467158477
260.52631578947364,14.210526315789473,7599.812069040768
260.52631578947364,18.421052631578945,7570.281731094349
260.52631578947364,22.63157894736842,7520.283901129412
260.52631578947364,26.842105263157894,7450.988099297799
260.52631578947364,31.052631578947366,7372.092274631322
260.52631578947364,35.26315789473684,7274.592751651041
260.52631578947364,39.473684210526315,7162.001977662092
260.52631578947364,43.68421052631579,7037.780953848924
260.52631578947364,47.89473684210526,6893.0057201348245
260.52631578947364,52.10526315789473,6737.291938580546
260.52631578947364,56.315789473684205,6576.40917733363
260.52631578947364,60.526315789473685,6394.847491374684
260.52631578947364,64.73684210526315,6193.554747558221
260.52631578947364,68.94736842105263,6000.495730957896
260.52631578947364,73.15789473684211,5797.176868470016
260.52631578947364,77.36842105263158,5572.664308905908
260.52631578947364,81.57894736842105,5335.414617791273
260.52631578947364,85.78947368421052,5112.973994761424
260.52631578947364,90.0,4883.128285287188
270.0,10.0,7511.922409850687
270.0,14.210526315789473,7459.093419772262
270.0,18.421052631578945,7391.072456366268
270.0,22.63157894736842,7304.90068828661
270.0,26.842105263157894,7207.357336829225
270.0,31.052631578947366,7100.991244126284
270.0,35.26315789473684,6978.2381833836025
270.0,39.473684210526315,6844.221614854359
270.0,43.68421052631579,6704.9789460369675
270.0,47.89473684210526,6551.886348141708
270.0,52.10526315789473,6391.393675264433
270.0,56.315789473684205,6220.65691093049
270.0,60.526315789473685,6035.232757077793
270.0,64.73684210526315,5848.385467435934
270.0,68.94736842105263,5660.979984550542
270.0,73.15789473684211,5456.364482723541
270.0,77.36842105263158,5240.26155919474
270.0,81.57894736842105,5042.431541850674
270.0,85.78947368421052,4833.138679175856
270.0,90.0,4607.994231057693
