Azimuth,Slope,Metric
222.6315789473684,77.36842105263158,4141.824451568048
222.6315789473684,81.57894736842105,3973.744292313346
222.6315789473684,85.78947368421052,3797.966548370248
222.6315789473684,90.0,3616.0765237217647
232.10526315789474,10.0,4988.773019193186
232.10526315789474,14.210526315789473,5016.66368888624
232.10526315789474,18.421052631578945,5033.885062626298
232.10526315789474,22.63157894736842,5037.461179256454
232.10526315789474,26.842105263157894,5028.1277187466585
232.10526315789474,31.052631578947366,5006.781137858392
232.10526315789474,35.26315789473684,4970.679113382557
232.10526315789474,39.473684210526315,4922.875589485115
232.10526315789474,43.68421052631579,4865.371687066991
232.10526315789474,47.89473684210526,4793.177687848232
232.10526315789474,52.10526315789473,4704.494176068174
232.10526315789474,56.315789473684205,4600.664137803278
232.10526315789474,60.526315789473685,4494.854514060512
232.10526315789474,64.73684210526315,4379.196175211711
232.10526315789474,68.94736842105263,4249.044979770644
232.10526315789474,73.15789473684211,4104.949846528149
232.10526315789474,77.36842105263158,3951.3896425690364
232.10526315789474,81.57894736842105,3794.193863006362
232.10526315789474,85.78947368421052,3630.58329858013
232.10526315789474,90.0,3458.265874403722
241.57894736842104,10.0,4923.345372051487
241.57894736842104,14.210526315789473,4926.855724877216
241.57894736842104,18.421052631578945,4921.69761980623
241.57894736842104,22.63157894736842,4905.062377105141
241.57894736842104,26.842105263157894,4878.88602262025
241.57894736842104,31.052631578947366,4841.8812198113355
241.57894736842104,35.26315789473684,4794.415715939249
241.57894736842104,39.473684210526315,4737.854359735187
241.57894736842104,43.68421052631579,4668.4762125300485
241.57894736842104,47.89473684210526,4585.43344172094
241.57894736842104,52.10526315789473,4496.287109071702
241.57894736842104,56.315789473684205,4400.242429546003
241.57894736842104,60.526315789473685,4290.632393419323
241.57894736842104,64.73684210526315,4168.143628949121
241.57894736842104,68.94736842105263,4034.8239259328247
241.57894736842104,73.15789473684211,3902.8598778929113
241.57894736842104,77.36842105263158,3762.4364234801233
241.57894736842104,81.57894736842105,3611.710318021263
241.57894736842104,85.78947368421052,3452.449147691772
241.57894736842104,90.0,3292.9438918958067
251.05263157894734,10.0,4855.695389104343
251.05263157894734,14.210526315789473,4833.7323978787845
251.05263157894734,18.421052631578945,4804.963481411018
251.05263157894734,22.63157894736842,4767.673061394938
251.05263157894734,26.842105263157894,4724.11943050064
251.05263157894734,31.052631578947366,4670.957852643673
251.05263157894734,35.26315789473684,4609.924595737614
251.05263157894734,39.473684210526315,4541.021444065813
251.05263157894734,43.68421052631579,4462.268735747699
251.05263157894734,47.89473684210526,4377.894424127001
251.05263157894734,52.10526315789473,4286.7915177095865
251.05263157894734,56.315789473684205,4182.90753161986
251.05263157894734,60.526315789473685,4067.775255576829
251.05263157894734,64.73684210526315,3955.030173274135
251.05263157894734,68.94736842105263,3835.515791765901
251.05263157894734,73.15789473684211,3704.3440206136784
251.05263157894734,77.36842105263158,3562.253351901128
251.05263157894734,81.57894736842105,3418.7380770577265
251.05263157894734,85.78947368421052,3278.3482006150366
251.05263157894734,90.0,3131.2473441871857
260.52631578947364,10.0,4787.160368031893
